Incident Type,Region of Incident,Incident Year,Month,Number of Dead,Total Number of Dead and Missing,Number of Males,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,Coordinates,Source Quality,Country of Origin Code,labor_force,gdp,literacy,gini,health,political,corruption,migration,electicity,cpi,death,survival_rate,male_to_total_dead_ratio,total_incidents,total_deaths,total_dead_and_missing,year,month,day,dayofweek
Incident,Southern Asia,2020,April,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Markaz, Iran","34.54233872, 49.86084463",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,April,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,May,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,May,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,May,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,June,2.0,2,2.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,June,1.0,1,1.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,June,2.0,2,2.0,Southern Asia,Violence,Iran,Afghanistan to Iran,"Kerman, Iran","30.28755998, 57.07826423",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,June,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Qazwin, Iran","36.29007087, 50.00741557",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,June,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Isfahan, Iran","32.63272498, 51.66985226",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,June,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Isfahan, Iran","32.63272498, 51.66985226",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,June,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Isfahan, Iran","32.63272498, 51.66985226",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,July,1.0,1,1.0,Southern Asia,Drowning,Iran,Afghanistan to Iran,"Shiraz, Iran","29.59566975, 52.55704088",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,July,1.0,1,1.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,July,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Yazd, Iran","31.88886789, 54.33745186",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,July,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,August,1.0,1,1.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,August,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Isfahan, Iran","32.63272498, 51.66985226",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,August,1.0,1,1.0,Southern Asia,Drowning,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,August,3.0,3,3.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Kerman, Iran","30.28755998, 57.07826423",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,September,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,September,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Isfahan, Iran","32.63272498, 51.66985226",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,September,2.0,2,2.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,September,2.0,2,2.0,Southern Asia,Drowning,Iran,Afghanistan to Iran,"Sawa, Iran","35.02773412, 50.36334481",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,September,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,September,2.0,2,2.0,Southern Asia,Violence,Iran,Afghanistan to Iran,"Orumia, Iran","36.29007087, 50.00741557",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,October,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,October,1.0,1,1.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,October,1.0,1,1.0,Southern Asia,Violence,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,October,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,October,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,October,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,October,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Mazandaran, Iran","36.41898984, 52.09988996",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,October,1.0,1,1.0,Southern Asia,Violence,Iran,Afghanistan to Iran,"Orumia, Iran","37.54562917, 45.05581139",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,October,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,October,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,November,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,November,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,November,1.0,1,1.0,Southern Asia,Sickness / lack of access to adequate healthcare,Iran,Afghanistan to Iran,"Fars, Iran","29.07275875, 53.32829026",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,November,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,November,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,November,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Alborz, Iran","34.09191538, 49.71388529",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,November,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Yazd, Iran","31.88886789, 54.33745186",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,December,1.0,1,1.0,Southern Asia,Accidental death,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,December,1.0,1,1.0,Southern Asia,Mixed or unknown,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,December,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Yazd, Iran","31.88886789, 54.33745186",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Southern Asia,2020,December,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Iran,Afghanistan to Iran,"Tehran, Iran","35.72628222, 51.37384373",4,AFG,9105733.0,9105733.0,95.2478485107422,34.2,80.28805103,-2.70263171195984,-1.49369978904724,166821.0,97.7,19.0,20808.0,0.0,1.0,641,1374.0,2012,2020,1,1,2
Incident,Western Asia,2021,January,1.0,1,1.0,Southern Asia,Drowning,"Gevaş district, Türkiye",Türkiye-Europe land route,"Evros/Meriç river, Serem Village, Meriç District, Türkiye","41.32424903, 26.4951148",4,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Incident,Europe,2021,January,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,France,English Channel to the UK,"Auchy-au-Bois, Calais, France","50.5522319, 2.370908",4,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Incident,Western Asia,2021,April,1.0,1,1.0,Southern Asia,Drowning,"Gevaş district, Türkiye",Türkiye-Europe land route,"Evros/Meriç river, Edirne, Türkiye","41.6738919, 26.46499074",4,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Incident,Western Asia,2021,July,11.0,11,11.0,Southern Asia,Vehicle accident / death linked to hazardous transport,"Gevaş district, Türkiye",Iran to Türkiye,"Muradiye District, Van Province, Türkiye","38.99725095, 43.75997909",3,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Incident,Europe,2021,June,1.0,1,1.0,Southern Asia,Drowning,Unknown,Western Balkans,"Una River in Novi Grad municipality, Bosnia and Herzegovina","45.03109, 16.35569",4,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Incident,Europe,2021,June,1.0,1,1.0,Southern Asia,Drowning,Unknown,Western Balkans,"Close to the Provisional Camp (PC) Lipa, Bosnia and Herezegovina","44.68659195, 16.07802428",4,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Split Incident,Southern Asia,2021,August,2.0,2,1.0,Southern Asia,Violence,Afghanistan,Western Balkans,"Hamid Karzai International Airport, Kabul, Afghanistan","34.56611006, 69.21110283",3,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,0.5,1076,2038.0,3071,2021,1,1,4
Split Incident,Southern Asia,2021,August,1.0,1,1.0,Southern Asia,Mixed or unknown,Afghanistan,Western Balkans,"Hamid Karzai International Airport, Kabul, Afghanistan","34.56611006, 69.21110283",4,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,0.5,1076,2038.0,3071,2021,1,1,4
Split Incident,Southern Asia,2021,August,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Afghanistan,Western Balkans,"Hamid Karzai International Airport, Kabul, Afghanistan","34.56611006, 69.21110283",3,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,0.5,1076,2038.0,3071,2021,1,1,4
Split Incident,Southern Asia,2021,August,3.0,3,3.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Afghanistan,Western Balkans,"Hamid Karzai International Airport, Kabul, Afghanistan","34.56611006, 69.21110283",3,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Incident,Europe,2021,August,1.0,1,1.0,Southern Asia,Accidental death,Unknown,Western Balkans,"At the OYO Metropolitan Hotel in Blonk Street, Sheffield, UK","53.3853869, -1.461051509",3,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Incident,Europe,2021,September,2.0,2,2.0,Southern Asia,Accidental death,"Poland, Afghanistan",Western Balkans,"At a reception camp 30km south of Warsaw, Poland - one day after being evacuated from Afghanistan","51.96406396, 21.01384333",1,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Incident,Southern Asia,2021,September,4.0,4,1.0,Southern Asia,Accidental death,"Pakistan, Afghanistan",Western Balkans,"Spin Boldak-Chaman (Pakistan) land border crossing, Afghanistan","30.95548799, 66.43793571",3,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,0.25,1076,2038.0,3071,2021,1,1,4
Incident,Southern Asia,2021,August,167.0,167,1.0,Southern Asia,Violence,Afghanistan,Western Balkans,"Outside of Hamid Karzai International Airport, Kabul, Afghanistan","34.56611006, 69.21110283",3,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,0.25,1076,2038.0,3071,2021,1,1,4
Incident,Europe,2021,September,1.0,1,1.0,Southern Asia,Vehicle accident / death linked to hazardous transport,Unknown,Western Balkans,"Near the Blažuj Railway Station (close to Sarajevo), Bosnia and Herzegovina","43.83854273, 18.25894372",4,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
Incident,Southern Asia,2021,October,2.0,2,1.0,Southern Asia,Violence,"Afghanistan, Iran",Afghanistan to Iran,"Zaranj border station, Nimroz province, Afghanistan - at the border with Iran","30.96647402, 61.82204193",1,AFG,9356574.0,9356574.0,37.266040802002,34.2,81.319762,-2.51853036880493,-1.15232741832733,-183672.0,97.7,16.0,36370.0,0.0,1.0,1076,2038.0,3071,2021,1,1,4
